CRASH DATE,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
10/10/23,0,0,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Station Wagon/Sport Utility Vehicle,Moped,,,
10/10/23,,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,Motorcycle,,,,
10/10/23,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Motorscooter,Station Wagon/Sport Utility Vehicle,,,
10/11/23,40.866447,-73.9305,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,Motorcycle,Sedan,,,
10/11/23,40.844368,-73.88902,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
10/11/23,40.804153,-73.966705,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Moped,,,
10/11/23,40.780136,-73.988266,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Pick-up Truck,Motorcycle,,,
10/11/23,40.76781,-73.96202,1,0,1,0,0,0,0,0,Unsafe Speed,,,,,Motorbike,,,,
10/11/23,40.74869,-73.85772,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Following Too Closely,,,,Box Truck,Moped,,,
10/11/23,40.741272,-73.97535,1,0,0,0,0,0,1,0,Unspecified,,,,,Motorcycle,,,,
10/11/23,40.741127,-73.97503,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Moped,Sedan,,,
10/11/23,40.734592,-73.98007,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,,,,Sedan,Motorscooter,,,
10/11/23,40.709415,-73.87022,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
10/11/23,40.708305,-73.948425,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Box Truck,Moped,,,
10/11/23,40.676895,-73.93593,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,,,,Sedan,Motorcycle,,,
10/11/23,40.676582,-73.99284,0,0,0,0,0,0,0,0,Unspecified,,,,,Motorcycle,,,,
10/11/23,40.67051,-73.782234,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Moped,Station Wagon/Sport Utility Vehicle,,,
10/11/23,40.611095,-74.11467,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Traffic Control Disregarded,,,,Motorcycle,Sedan,,,
10/11/23,40.61054,-74.103455,1,0,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,Unspecified,,,,Box Truck,Motorcycle,,,
10/12/23,40.88303,-73.86313,1,0,0,0,0,0,1,0,Driver Inexperience,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
10/12/23,40.865532,-73.86238,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,Sedan,Moped,,,
10/12/23,40.862755,-73.901085,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Sedan,Moped,,,
10/12/23,40.85668,-73.90811,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Moped,,,,
10/12/23,40.847965,-73.83132,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,Sedan,Motorcycle,,,
10/12/23,40.841652,-73.94115,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,Motorcycle,FD AMBULAN,,,
10/12/23,40.839676,-73.90011,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,Sedan,Moped,,,
10/12/23,40.827866,-73.823586,1,0,0,0,0,0,1,0,Unspecified,,,,,Motorscooter,,,,
10/12/23,40.82289,-73.95574,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver Inattention/Distraction,,,,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
10/12/23,40.81821,-73.96144,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,Sedan,Moped,,,
10/12/23,40.791084,-73.953445,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Taxi,Motorcycle,,,
10/12/23,40.75671,-73.986465,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,Motorbike,,,,
10/12/23,40.712055,-73.75319,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorscooter,,,
10/12/23,40.700817,-73.83913,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,Motorscooter,Station Wagon/Sport Utility Vehicle,,,
10/12/23,40.697853,-73.93325,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,Motorcycle,,,,
10/12/23,40.673122,-73.90198,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,Sedan,Motorcycle,,,
10/12/23,40.667835,-73.89484,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Sedan,Motorcycle,,,
10/12/23,40.66743,-73.76676,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,,,,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
10/12/23,40.66645,-73.882706,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,Unspecified,,,Motorcycle,Sedan,Station Wagon/Sport Utility Vehicle,,
10/12/23,40.665607,-73.899086,0,1,0,0,0,0,0,1,Driver Inattention/Distraction,Unspecified,,,,Motorcycle,Sedan,,,
10/12/23,40.65295,-73.911026,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Station Wagon/Sport Utility Vehicle,Motorscooter,,,
10/12/23,40.629505,-73.94416,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,Motorcycle,,,,
10/12/23,40.621265,-73.952614,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,Sedan,Motorcycle,,,
10/12/23,40.600082,-73.96591,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Sedan,Motorscooter,,,
10/12/23,40.599335,-73.99412,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
10/12/23,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Motorcycle,,,,
10/12/23,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Motorcycle,,,,
10/13/23,40.862247,-73.92292,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Sedan,Moped,,,
10/13/23,40.85803,-73.883514,1,0,0,0,0,0,1,0,Driver Inexperience,,,,,Motorscooter,,,,
10/13/23,40.847324,-73.90375,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,Moped,Station Wagon/Sport Utility Vehicle,,,
10/13/23,40.841076,-73.93977,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Moped,,,
10/13/23,40.834038,-73.89528,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,Dump,Moped,,,
10/13/23,40.824066,-73.908714,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,Motorscooter,Sedan,,,
10/13/23,40.789116,-73.82259,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,Motorcycle,Sedan,,,
10/13/23,40.76573,-73.926445,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,,,,Station Wagon/Sport Utility Vehicle,Moped,,,
10/13/23,40.75199,-73.931274,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
10/13/23,40.750774,-73.97655,1,0,1,0,0,0,0,0,Traffic Control Disregarded,,,,,moped,,,,
10/13/23,40.748154,-73.87223,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Moped,,,
10/13/23,40.7422,-73.840965,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,Sedan,Motorcycle,,,
10/13/23,40.739296,-73.997314,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,Sedan,Pick-up Truck,Moped,,
10/13/23,40.737705,-73.88231,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,Moped,,,,
10/13/23,40.726395,-73.98617,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,Taxi,Moped,,,
10/13/23,40.71066,-73.82778,1,0,0,0,0,0,1,0,Obstruction/Debris,,,,,Motorcycle,,,,
10/13/23,40.70186,-73.88192,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Moped,,,
10/13/23,40.679653,-73.77724,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,Sedan,Moped,,,
10/13/23,40.666203,-73.949135,0,0,0,0,0,0,0,0,Other Vehicular,,,,,Motorcycle,,,,
10/13/23,40.624294,-74.01404,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,Sedan,Moped,,,
10/13/23,40.623875,-73.93547,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
10/13/23,40.58327,-73.96006,0,1,0,0,0,0,0,1,Driver Inattention/Distraction,,,,,Motorcycle,,,,
10/14/23,40.829254,-73.94838,1,0,0,0,0,0,1,0,Pavement Slippery,,,,,Motorcycle,,,,
10/14/23,40.82358,-73.90675,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Motorcycle,Sedan,,,
10/14/23,40.76269,-73.91597,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,Sedan,Motorcycle,,,
10/14/23,40.738552,-73.98043,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,Station Wagon/Sport Utility Vehicle,Moped,Station Wagon/Sport Utility Vehicle,,
10/14/23,40.736927,-73.895966,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,Motorcycle,,,,
10/14/23,40.720566,-73.8459,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Station Wagon/Sport Utility Vehicle,Moped,,,
10/14/23,40.689735,-73.89033,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,Sedan,Moped,,,
10/14/23,40.67312,-73.94463,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Turning Improperly,,,,Sedan,Motorcycle,,,
10/14/23,40.607784,-74.00569,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Following Too Closely,,,,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
10/14/23,,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,Moped,Sedan,,,
10/15/23,40.88265,-73.889496,1,0,0,0,0,0,1,0,Turning Improperly,Other Vehicular,,,,Taxi,Motorscooter,,,
10/15/23,40.874615,-73.90472,1,0,0,0,0,0,1,0,Unsafe Speed,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Motorcycle,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Sedan
10/15/23,40.849453,-73.906006,2,0,0,0,0,0,2,0,Unsafe Speed,Unspecified,,,,Motorcycle,Sedan,,,
10/15/23,40.813313,-73.92288,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,Unspecified,,Sedan,Sedan,Sedan,Motorcycle,
10/15/23,40.810253,-73.95139,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,Sedan,Motorcycle,,,
10/15/23,40.761597,-73.9246,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,Sedan,Moped,,,
10/15/23,40.758595,-73.87452,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Station Wagon/Sport Utility Vehicle,Motorbike,,,
10/15/23,40.732033,-73.91893,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Motorcycle,,
10/15/23,40.69447,-73.78147,0,1,0,0,0,0,0,1,Driver Inattention/Distraction,Unspecified,,,,Sedan,Motorcycle,,,
10/15/23,40.682423,-73.97069,1,0,0,0,0,0,1,0,Other Vehicular,Driver Inexperience,,,,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
10/15/23,40.639687,-73.97992,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Moped,,,
10/15/23,40.636387,-73.94611,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unsafe Speed,,,,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
10/15/23,40.63406,-74.00411,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Moped,,,
10/15/23,40.621258,-73.9984,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Motorcycle,Station Wagon/Sport Utility Vehicle,,,
10/15/23,40.511734,-74.21044,1,0,0,0,0,0,1,0,Driver Inexperience,Unspecified,,,,Sedan,Motorcycle,,,
10/15/23,,,1,0,0,0,0,0,1,0,Other Vehicular,,,,,Motorcycle,,,,
10/16/23,40.854904,-73.89645,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,Bus,Motorcycle,,,
10/16/23,40.829697,-73.91313,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Sedan,Motorscooter,,,
10/16/23,40.82099,-73.89589,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,Sedan,Motorscooter,,,
10/16/23,40.813442,-73.94899,0,0,0,0,0,0,0,0,Traffic Control Device Improper/Non-Working,Unspecified,,,,Sedan,Motorcycle,,,
10/16/23,40.785492,-73.984116,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Motorcycle,,,,
10/16/23,40.743427,-73.775475,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,Sedan,Motorcycle,Sedan,,
10/16/23,40.727287,-73.993645,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Taxi,Moped,,,
10/16/23,40.69236,-73.859024,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorbike,,,
10/16/23,40.683754,-73.88565,1,0,0,0,0,0,1,0,Unspecified,,,,,Motorcycle,,,,
10/16/23,40.68016,-73.893196,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
10/16/23,40.66965,-73.89332,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,COMMERCIAL,Moped,,,
10/16/23,40.65698,-73.88943,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,Sedan,Moped,,,
10/17/23,40.844246,-73.93372,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,Sedan,MOPED,,,
10/17/23,40.84097,-73.89918,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,Sedan,Motorcycle,,,
10/17/23,40.84059,-73.86637,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorscooter,,,
10/17/23,40.828354,-73.88199,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,Sedan,Moped,,,
10/17/23,40.797817,-73.93717,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Moped,,,
10/17/23,40.76925,-73.90912,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,Sedan,Motorcycle,,,
10/17/23,40.765823,-73.82373,1,0,0,0,0,0,1,0,Other Vehicular,Turning Improperly,,,,Motorcycle,Station Wagon/Sport Utility Vehicle,,,
10/17/23,40.75254,-73.85261,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
10/17/23,40.729774,-73.98682,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Taxi,MOPED,,,
10/17/23,40.700123,-73.90622,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,Sedan,Moped,,,
10/17/23,40.68305,-73.97377,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,Motorcycle,,,,
10/17/23,40.64591,-74.01317,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
10/18/23,40.832237,-73.942505,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,Sedan,Motorcycle,,,
10/18/23,40.79546,-73.94604,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,Sedan,Moped,,,
10/18/23,40.7731,-73.84566,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,Pick-up Truck,Moped,,,
10/18/23,40.759663,-73.97379,0,0,0,0,0,0,0,0,Unspecified,,,,,Motorcycle,Box Truck,,,
10/18/23,40.753635,-73.91893,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,Motorcycle,Bike,,,
10/18/23,40.71997,-73.992905,2,0,0,0,1,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Bike,Moped,,,
10/18/23,40.703293,-73.7961,2,0,0,0,0,0,2,0,Turning Improperly,Unspecified,,,,Moped,Bus,,,
10/18/23,40.700417,-73.8905,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,Motorcycle,Sedan,,,
10/18/23,40.700417,-73.8905,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,Motorcycle,Sedan,,,
10/18/23,40.695965,-73.96642,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Station Wagon/Sport Utility Vehicle,Moped,,,
10/18/23,40.677845,-73.95282,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Sedan,Motorbike,,,
10/18/23,40.66323,-73.93161,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Driver Inexperience,,,,Station Wagon/Sport Utility Vehicle,MOPED,,,
10/18/23,40.64059,-73.95429,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,Driver Inattention/Distraction,,,Sedan,Motorcycle,Station Wagon/Sport Utility Vehicle,,
10/19/23,40.882633,-73.91599,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,Motorcycle,,,,
10/19/23,40.877106,-73.90616,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,,,,Station Wagon/Sport Utility Vehicle,MOPED,,,
10/19/23,40.876823,-73.854095,0,1,0,0,0,0,0,1,Driver Inexperience,Unspecified,,,,Motorscooter,Box Truck,,,
10/19/23,40.8481,-73.90145,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,Unspecified,,,Station Wagon/Sport Utility Vehicle,Motorscooter,Sedan,,
10/19/23,40.84468,-73.88968,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,Sedan,Moped,,,
10/19/23,40.840866,-73.87281,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,Moped,Sedan,,,
10/19/23,40.838768,-73.92815,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Sedan,Moped,,,
10/19/23,40.823814,-73.907745,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,Van,Moped,,,
10/19/23,40.812126,-73.90419,1,0,0,0,0,0,1,0,Unspecified,,,,,Moped,,,,
10/19/23,40.77074,-73.99455,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,Sedan,Motorcycle,,,
10/19/23,40.763683,-73.99623,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Motorcycle,Station Wagon/Sport Utility Vehicle,,,
10/19/23,40.755512,-73.820305,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorscooter,,,
10/19/23,40.72593,-73.91837,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Box Truck,Moped,,,
10/19/23,40.70369,-73.984634,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Motorcycle,Sedan,,,
10/19/23,40.693314,-73.92496,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Moped,,,
10/19/23,40.66634,-73.80081,1,0,0,0,0,0,1,0,Driver Inexperience,Driver Inexperience,,,,Motorcycle,Station Wagon/Sport Utility Vehicle,,,
10/19/23,40.658478,-73.92818,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,Motorscooter,Sedan,,,
10/19/23,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,Sedan,Moped,,,
10/19/23,,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,Sedan,Motorcycle,,,
10/20/23,40.841293,-73.8828,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,Station Wagon/Sport Utility Vehicle,Moped,,,
10/20/23,40.83541,-73.9154,1,0,0,0,0,0,1,0,Aggressive Driving/Road Rage,,,,,Moped,,,,
10/20/23,40.817574,-73.89624,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
10/20/23,40.81401,-73.94466,1,0,0,0,0,0,1,0,Other Vehicular,Traffic Control Disregarded,,,,Motorscooter,,,,
10/20/23,40.81215,-73.82607,0,0,0,0,0,0,0,0,Unspecified,,,,,Motorcycle,,,,
10/20/23,40.81194,-73.92556,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,Moped,Sedan,,,
10/20/23,40.788532,-73.95322,1,0,0,0,0,0,1,0,Passing Too Closely,Passing Too Closely,,,,Sedan,Moped,,,
10/20/23,40.787685,-73.97502,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,,,,Station Wagon/Sport Utility Vehicle,Moped,,,
10/20/23,40.766277,-73.97769,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Moped,,,
10/20/23,40.759815,-73.933235,1,0,0,0,0,0,1,0,Passing Too Closely,Driver Inattention/Distraction,,,,Moped,Station Wagon/Sport Utility Vehicle,,,
10/20/23,40.718307,-73.94222,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,Motorcycle,Station Wagon/Sport Utility Vehicle,,,
10/20/23,40.710697,-73.984634,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Sedan,MOPED,,,
10/20/23,40.699818,-73.920135,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,MOPED,Bike,,,
10/20/23,40.693413,-73.940125,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,Sedan,Motorscooter,,,
10/20/23,40.67824,-73.7711,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,Moped,Sedan,,,
10/20/23,40.66892,-73.876656,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,Moped,,,,
10/21/23,40.820614,-73.92131,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,Sedan,Moped,,,
10/21/23,40.776318,-73.962135,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,Motorcycle,Station Wagon/Sport Utility Vehicle,,,
10/21/23,40.77493,-73.89951,1,0,1,0,0,0,0,0,Unsafe Speed,,,,,Moped,,,,
10/21/23,40.752068,-73.926476,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,,,,Sedan,Motorcycle,,,
10/21/23,40.751083,-73.9079,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Traffic Control Disregarded,,,,Station Wagon/Sport Utility Vehicle,Moped,,,
10/21/23,40.749413,-73.88425,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
10/21/23,40.737442,-73.97989,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Moped,,,
10/21/23,40.71122,-73.78091,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,Sedan,Moped,,,
10/21/23,40.665565,-73.98932,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,Motorcycle,Sedan,,,
10/21/23,40.663555,-73.93162,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Taxi,MOPED,,,
10/21/23,40.62238,-74.01089,1,0,0,0,0,0,1,0,Driver Inexperience,Driver Inattention/Distraction,,,,Station Wagon/Sport Utility Vehicle,Moped,,,
10/22/23,40.882645,-73.886566,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,Sedan,Moped,,,
10/22/23,40.750317,-73.86433,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Sedan,Moped,,,
10/22/23,40.718266,-73.9893,2,0,1,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,Motorcycle,Sedan,Sedan,,
10/22/23,40.665188,-73.86939,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,Motorcycle,,,,
10/22/23,40.57281,-73.99916,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,Unspecified,,Station Wagon/Sport Utility Vehicle,Motorcycle,Station Wagon/Sport Utility Vehicle,Pick-up Truck,
10/22/23,,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,Motorcycle,Pick-up Truck,,,
10/23/23,40.86795,-73.8705,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,Sedan,Moped,,,
10/23/23,40.84932,-73.93374,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,Motorcycle,Taxi,,,
10/23/23,40.844177,-73.90292,2,0,0,0,0,0,2,0,Driver Inexperience,Unspecified,,,,Taxi,Motorscooter,,,
10/23/23,40.824055,-73.91343,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,Sedan,Motorscooter,,,
10/23/23,40.792244,-73.94629,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,Moped,Sedan,,,
10/23/23,40.76943,-73.91025,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,Motorcycle,,,,
